id,commit_id,commit_url,owner,repo,sha,source_id,text_id,sentence_id,source,source_url,artifact_kind,artifact_number,class_name,text,sentence,run_labels,final_labels
42645850_6_2_19,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,19,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added","['', '', '']",
42645850_6_3_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,3,0,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#issuecomment-5581700940,pr_info_comment,51549.0,,"Thanks very much, @aashikantkumar.","Thanks very much, @aashikantkumar.","['', '', '']",
42645850_6_4_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,4,0,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#issuecomment-5694225745,pr_info_comment,51549.0,,This one needs a little more thought so I've reverted the changes in d9abd902f5affe24cdea2b822ba0f2e2d4eb611b.,This one needs a little more thought so I've reverted the changes in d9abd902f5affe24cdea2b822ba0f2e2d4eb611b.,"['', '', '']",
42645850_6_5_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,5,0,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#issuecomment-5694428417,pr_info_comment,51549.0,,"Thanks for the update, @wilkinsona. I understand. Could you please share the specific concerns or areas that need further consideration? I’d be happy to investigate them and help work toward a better solution","Thanks for the update, @wilkinsona.","['', '', '']",
42645850_6_5_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,5,1,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#issuecomment-5694428417,pr_info_comment,51549.0,,"Thanks for the update, @wilkinsona. I understand. Could you please share the specific concerns or areas that need further consideration? I’d be happy to investigate them and help work toward a better solution",I understand.,"['', '', '']",
42645850_6_5_2,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,5,2,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#issuecomment-5694428417,pr_info_comment,51549.0,,"Thanks for the update, @wilkinsona. I understand. Could you please share the specific concerns or areas that need further consideration? I’d be happy to investigate them and help work toward a better solution",Could you please share the specific concerns or areas that need further consideration?,"['', '', '']",
42645850_6_5_3,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,5,3,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#issuecomment-5694428417,pr_info_comment,51549.0,,"Thanks for the update, @wilkinsona. I understand. Could you please share the specific concerns or areas that need further consideration? I’d be happy to investigate them and help work toward a better solution",I’d be happy to investigate them and help work toward a better solution,"['', '', '']",
42645850_7_1_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,1,0,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3935508768,pr_info_review_comment,51549.0,,I don't think these tests are necessary as the potential to cause problems with the firewall is removed entirely by the new approach. See also the equivalent servlet-based tests where we don't consider the firewall either. Please remove.,I don't think these tests are necessary as the potential to cause problems with the firewall is removed entirely by the new approach.,"['NEED', 'NEED', 'NEED']",NEED
42645850_7_1_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,1,1,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3935508768,pr_info_review_comment,51549.0,,I don't think these tests are necessary as the potential to cause problems with the firewall is removed entirely by the new approach. See also the equivalent servlet-based tests where we don't consider the firewall either. Please remove.,See also the equivalent servlet-based tests where we don't consider the firewall either.,"['', '', '']",
42645850_7_1_2,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,1,2,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3935508768,pr_info_review_comment,51549.0,,I don't think these tests are necessary as the potential to cause problems with the firewall is removed entirely by the new approach. See also the equivalent servlet-based tests where we don't consider the firewall either. Please remove.,Please remove.,"['', '', '']",
42645850_7_2_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,2,0,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3935556787,pr_info_review_comment,51549.0,,This test should be renamed as the paths are now permitted rather than being ignored. New tests should be added to test CSRF and cross-origin requests. See `cloudFoundryPathsPermittedWithCsrfBySpringSecurity` and `crossOriginRequestToCloudFoundryPathsPermittedBySpringSecurity` in `CloudFoundryActuatorAutoConfigurationTests` for inspiration.,This test should be renamed as the paths are now permitted rather than being ignored.,"['GOAL', 'GOAL', 'GOAL']",GOAL
42645850_7_2_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,2,1,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3935556787,pr_info_review_comment,51549.0,,This test should be renamed as the paths are now permitted rather than being ignored. New tests should be added to test CSRF and cross-origin requests. See `cloudFoundryPathsPermittedWithCsrfBySpringSecurity` and `crossOriginRequestToCloudFoundryPathsPermittedBySpringSecurity` in `CloudFoundryActuatorAutoConfigurationTests` for inspiration.,New tests should be added to test CSRF and cross-origin requests.,"['GOAL', 'GOAL', 'GOAL']",GOAL
42645850_7_2_2,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,2,2,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3935556787,pr_info_review_comment,51549.0,,This test should be renamed as the paths are now permitted rather than being ignored. New tests should be added to test CSRF and cross-origin requests. See `cloudFoundryPathsPermittedWithCsrfBySpringSecurity` and `crossOriginRequestToCloudFoundryPathsPermittedBySpringSecurity` in `CloudFoundryActuatorAutoConfigurationTests` for inspiration.,See `cloudFoundryPathsPermittedWithCsrfBySpringSecurity` and `crossOriginRequestToCloudFoundryPathsPermittedBySpringSecurity` in `CloudFoundryActuatorAutoConfigurationTests` for inspiration.,"['', '', '']",
42645850_7_3_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,3,0,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3937130810,pr_info_review_comment,51549.0,,"Makes total sense. Since we're no longer touching WebFilterChainProxy, the firewall isn't impacted anymore. I've removed these three tests and cleaned up the unused imports.",Makes total sense.,"['', '', '']",
42645850_7_3_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,3,1,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3937130810,pr_info_review_comment,51549.0,,"Makes total sense. Since we're no longer touching WebFilterChainProxy, the firewall isn't impacted anymore. I've removed these three tests and cleaned up the unused imports.","Since we're no longer touching WebFilterChainProxy, the firewall isn't impacted anymore.","['NEED', 'NEED', 'NEED']",NEED
42645850_7_3_2,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,3,2,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3937130810,pr_info_review_comment,51549.0,,"Makes total sense. Since we're no longer touching WebFilterChainProxy, the firewall isn't impacted anymore. I've removed these three tests and cleaned up the unused imports.",I've removed these three tests and cleaned up the unused imports.,"['GOAL', '', '']",
42645850_7_4_0,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,4,0,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3937131757,pr_info_review_comment,51549.0,,Updated! I've renamed the test to cloudFoundryPathsPermittedBySpringSecurity and added both cloudFoundryPathsPermittedWithCsrfBySpringSecurity and crossOriginRequestToCloudFoundryPathsPermittedBySpringSecurity mirroring the servlet test suite.,Updated!,"['', '', '']",
42645850_7_4_1,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,7,4,1,CODE_REVIEW_COMMENT,https://github.com/spring-projects/spring-boot/pull/51549#discussion_r3937131757,pr_info_review_comment,51549.0,,Updated! I've renamed the test to cloudFoundryPathsPermittedBySpringSecurity and added both cloudFoundryPathsPermittedWithCsrfBySpringSecurity and crossOriginRequestToCloudFoundryPathsPermittedBySpringSecurity mirroring the servlet test suite.,I've renamed the test to cloudFoundryPathsPermittedBySpringSecurity and added both cloudFoundryPathsPermittedWithCsrfBySpringSecurity and crossOriginRequestToCloudFoundryPathsPermittedBySpringSecurity mirroring the servlet test suite.,"['GOAL', 'GOAL', 'GOAL']",GOAL
