survey-commit,Data,iteration,example,annotator,experiment_version,commit_id,commit_url,GT_rationale,Generated_response,Goal-IC,Goal-EI,Need-IC,Need-EI,Alt-IC,Alt-EI,Overall-IC,Overall-EI,EI-Complementary,F1,F2
,Test,3,2,annotator2,CG-FS,1098,https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132,"GOAL: Update newFolder(String) to support paths with a file separator.
NEED: In JUnit 4.11, a regression was introduced where the newFolder(String) no longer supports paths with a file separator. ","GOAL: Fix a regression in TemporaryFolder.newFolder(String) by once again supporting relative paths that include slashes or file‐separator characters—removing the old regex/Pattern logic in favor of File.mkdirs(), adding a check that absolute paths throw a clear IOException, and adding tests for both forward‐slash and platform‐specific separators.

NEED: In JUnit 4.11 newFolder(String) stopped supporting multi-component paths and produced misleading “already exists” errors (breaking tests), despite no documentation restriction; restoring slash-handling and improving error messages prevents breaking existing code and aligns behavior with user expectations.

ALTERNATIVES: Considered outright forbidding separators (with updated docs and explicit error checks), extending newFolder(String...) to accept slashes for consistency with java.nio.file.Paths.get, parsing slash-delimited inputs by iterating File.getParent(), rewriting the method to use mkdirs(), or renaming the “folder” parameter to “path.”",5,3,3,2,1,5,,,,,
1,Test,3,2,annotator2,CG-FS,5635,https://github.com/square/retrofit/commit/a6025429e62a58d107b8d9385e68c4a058ac6615,GOAL: Restore the FINE level logging of the HTTP response body.,"GOAL: Restore FINE logging of HTTP response body and properly chunk the content string when logging.  
NEED: Since Logcat truncates log messages at around 4096 characters, unchunked long HTTP responses were being cut off—making debugging (e.g., of endpoints like payments/list) very difficult.  
ALTERNATIVES: Create one giant string of the response body and then log it in LOG_CHUNK_SIZE-character chunks.",5,2,1,5,1,5,,,,,
,Test,3,2,annotator2,CG-FS,1459,https://github.com/junit-team/junit4/commit/309edadfd8a7169e99571d36ec31cacfaabb2fe1,"GOAL: Make the inner class, i.e., TheoryAnchor, static in the Theories class.","GOAL: Make the inner class TheoryAnchor static by importing TestClass, changing its constructor to accept and store a TestClass (with a new getter), and updating methodBlock to pass getTestClass().",4,2,,,,,,,,,
,Test,3,2,resolved,CG-FS,1952,https://github.com/junit-team/junit4/commit/469dcc78a7610916ffa29e2cefc21f80430df8c0,GOAL: Update the project’s version to 4.6.,GOAL: Update the project version from “4.6-RC1” to “4.6” by changing the version property in build.xml and the return value in Version.id().,5,2,,,,,5,2,4,4.444444444,4.390243902
1,Test,3,2,annotator2,CG-FS,1672,https://github.com/junit-team/junit4/commit/3cd86b7018f2c57f10d671d007d08caa74463c09,NEED: Remove unnecessary array conversion for `Constructor#newInstance(Object ... initargs)` because it does not need any array.,"GOAL: Simplify AnnotatedBuilder.buildRunner by passing arguments directly to Constructor#newInstance instead of wrapping them in an explicit Object[] array.  
NEED: The varargs signature Constructor#newInstance(Object... initargs) makes the explicit array redundant, and IDE inspections flag the unnecessary array creation.",1,5,5,2,,,,,,,
,Test,3,2,annotator2,CG-FS,1952,https://github.com/junit-team/junit4/commit/469dcc78a7610916ffa29e2cefc21f80430df8c0,GOAL: Update the project’s version to 4.6.,GOAL: Update the project version from “4.6-RC1” to “4.6” by changing the version property in build.xml and the return value in Version.id().,5,3,,,,,,,,,
,Test,3,2,annotator2,CG-FS,2922,https://github.com/apache/dubbo/commit/87547793e0530aabdf429218629def9001347252,"GOAL: Handle the cases if the parameter is null by adding a condition.
NEED: NullPointException would appear if Parameters is null.","GOAL: Ensure `ConfigCenterConfig.parameters` is never null by initializing it when absent and directly merging registry parameters into it.  
NEED: Prevent `NullPointerException` in `useRegistryForConfigIfNecessary` (e.g., calling `cc.getParameters().putAll(...)`) observed in 2.7.4-release demos when `ConfigCenterConfig.parameters` is null.  
ALTERNATIVES: Restrict `useRegistryForConfigIfNecessary` to run only when the registry protocol is Zookeeper and no config center is explicitly specified.",3,3,4,2,1,5,,,,,
,Test,3,2,annotator2,CG-FS,3153,https://github.com/apache/dubbo/commit/5e6cbbe56820206b5d6a54eff8fdaaedab335840,GOAL: Add a condition to check if the path is null before calling the rest server.,GOAL: Check for null contextPath in RestProtocol.getContextPath before matching the interface key or trimming trailing slashes; return an empty string if the path is null.,3,3,,,,,,,,,
,Test,3,2,annotator1,CG-FS,6844,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,GOAL: Remove experimental doc for EventListener.,"GOAL: Remove the “unstable preview”/experimental API warnings from EventListener and its Factory interface documentation.  
NEED: The EventListener API hasn’t changed recently, and retaining the experimental warnings made it awkward to adopt downstream.",5,2,1,5,,,,,,,
,Test,3,2,annotator2,CG-FS,3412,https://github.com/apache/dubbo/commit/8f7b0c35938f12db8b075db87f9eeefb26c951d2,"GOAL: Terminate service when the Tomcat server fails to start by setting org.apache.catalina.startup.EXIT_ON_INIT_FAILURE to true.
NEED: Although Tomcat can fail to start, e.g., a socket binding error, it does not throw an exception. As a result, services that failed are still registered to the service registry, which is unexpected.","GOAL: Set the system property `org.apache.catalina.startup.EXIT_ON_INIT_FAILURE` to `true` before calling tomcat.start(), so Tomcat will throw an exception and terminate on initialization failures rather than silently continue.

NEED: By default, Tomcat skips throwing on startup errors (e.g., socket binding failures) because `EXIT_ON_INIT_FAILURE` is unset, causing Tomcat-based HTTP services to be registered unexpectedly even though the server failed to start.",5,2,5,1,,,,,,,
,Test,3,2,annotator2,CG-FS,3645,https://github.com/apache/dubbo/commit/cad253a0d745204c617df007cd8239305a53173f,GOAL: Extract a method to cache the default extension names if they exist.,GOAL: Extract the logic for extracting and caching the default extension name into a new cacheDefaultExtensionName() method and invoke it at the start of loadExtensionClasses().,4,2,,,,,,,,,
1,Test,3,2,annotator2,CG-FS,3990,https://github.com/apache/dubbo/commit/7edb71c06ee2208d0772331ad010b3147279d99d,GOAL: To fix the compilation problem.,"GOAL: Fix compilation problem by updating NopDynamicConfiguration to match its superclass’s API—importing ConfigurationListener, adjusting the getInternalProperty signature, and adding stub methods addTargetListener and createTargetConfigListener.",5,2,,,,,,,,,
,Test,3,2,annotator2,CG-FS,4081,https://github.com/apache/dubbo/commit/692dbdf82ecc6f81ee0d15816276bf8184d0bd3f,GOAL: Resolve merge conflicts in the AbstractDirectory.java file.,GOAL: Solve merge conflicts manually.,4,1,,,,,,,,,
,Test,3,2,annotator2,CG-FS,4164,https://github.com/apache/dubbo/commit/8b6f4456d5664f4e7f32b0e772befc4b12086aaa,"GOAL: Improve the test cases by using org.junit.Assert instead of junit.framework.Assert because it is deprecated since Junit 4. Improve the code's readability by using assertTrue and other assert methods through static import.
NEED: junit.framework.Assert has been deprecated since Junit 4. Using assertTrue and other assert methods through static import makes the code easy to read.","GOAL: In the dubbo-rpc-api module, update StatItemTest and RpcUtilsTest to replace deprecated junit.framework.Assert with org.junit.Assert and use static imports for assertTrue and other assert methods to improve test-case readability.  
NEED: junit.framework.Assert has been deprecated since JUnit 4, and adopting org.junit.Assert with static imports makes tests consistent with other classes and easier to read.",4,2,4,1,,,,,,,
1,Test,3,2,annotator2,CG-FS,4269,https://github.com/apache/dubbo/commit/552965ee26ee307af47b7122c6b18195b4e435e0,"GOAL: Check serialization in case it's changed from the network.
NEED: Validate serialization to improve security.","GOAL: Add a validation in CodecSupport.getSerialization(URL, Byte) that throws an IOException if the serialization id received from the network is unknown or, for JDK serialization ids (3, 7, 4), does not match the local serialization name mapping.

NEED: Prevent potential security holes by ensuring a peer cannot tamper with the serialization id in transit—closing issue #1138 by rejecting unexpected or mismatched serialization ids.",5,2,5,2,,,,,,,
,Test,3,2,annotator2,CG-FS,4841,https://github.com/square/retrofit/commit/f939189f3b825beb66a499686b9f6ca0f3a70cc1,"GOAL: Expose a static factory for Invocation and modify the internals of how an Invocation gets instantiated and set as a tag on the Request.
NEED: Ensure future changes, especially pr #2886, are easier to land by modifying the instantiation of Invocation.","GOAL: Expose a public static factory method (Invocation.of) for creating Invocation instances and refactor the internals—moving Invocation instantiation out of RequestBuilder and adjusting how it’s tagged on the Request.

NEED: Simplify landing a future change (issue #2886) by making Invocation creation and tagging more modular.",5,2,4,2,,,,,,,
1,Test,3,2,annotator2,CG-FS,4882,https://github.com/square/retrofit/commit/329a9fda122f29a40f49482d421f260bf148ee83,"GOAL: Allow Response.success() to accept a custom HTTP status code.
NEED: Tests were previously limited to returning only a 200 OK response. It was not possible to verify behavior for other successful codes (e.g., 204 No Content). This change helps to write tests against different “successful” HTTP codes (e.g., 204).","GOAL: Add a new overload of Response.success(int code, T body) that creates a synthetic successful response with the specified HTTP status code and deserialized body.

NEED: Enable tests to set the “success” HTTP status code (for example, 204 No Content) when using Response.success, so behavior for different success codes can be verified.",5,2,4,1,,,,,,,
1,Test,3,2,annotator2,CG-FS,4960,https://github.com/square/retrofit/commit/84c3bd70694aecf0a87a4c6e5935b40d2ac7426a,GOAL: Validate the TypeArguments before setting the object's fields and cloning the TypeArguments.,"GOAL: Validate the typeArguments first and then clone them, by moving the validation before the cloning in ParameterizedTypeImpl.",5,2,,,,,,,,,
,Test,3,2,annotator2,CG-FS,5371,https://github.com/square/retrofit/commit/863030b551bc2e3447c5dde55d6bcc312218de6f,GOAL: Add documentation about the getBody() method when the function can return null.,GOAL: Add documentation to indicate that RetrofitError.getBody() and getBodyAs(Type) return null when there is no response.,5,2,,,,,,,,,
,Test,3,2,annotator2,CG-FS,5430,https://github.com/square/retrofit/commit/932f228158e6bea03700f62cda93113c7b9c7a7d,GOAL: Remove whitespace from the class JavaDoc of the ChangeableServer class.,"GOAL: Clean up whitespace in ChangeableServer.java’s class-level Javadoc, aligning the asterisks and formatting the @deprecated tag.",5,2,,,,,,,,,
,Test,3,2,annotator2,CG-FS,5497,https://github.com/square/retrofit/commit/dea55b54a1ea55d7324cb76a53332f54eae30cbb,"GOAL: Ensure an encoded path is cast to @EncodedPath instead of @Path to avoid a crash.
NEED: Since an encoded path is wrongfully being cast to @Path instead of @EncodedPath, the current implementation crashes. ","GOAL: Ensure @EncodedPath is not cast to @Path when parsing method parameters by handling it in its own branch in parseParameters, extracting its value via ((EncodedPath)…​).value(), validating the name with validatePathName, assigning ParamUsage.ENCODED_PATH, and adding tests to verify correct handling.

NEED: Fix a crash when using @EncodedPath, which occurred because EncodedPath was previously treated as a Path annotation and never fully parsed or validated, so invalid declarations went undetected.",4,3,5,2,,,,,,,
,Test,3,2,annotator2,CG-FS,5500,https://github.com/square/retrofit/commit/e1278d2d76f7594d5b34692b1a00a2f32e549005,GOAL: Fix auto-formatting created by IntelliJ.,GOAL: Fix IntelliJ auto-formatting in RestAdapter.java by adjusting the placement of the author Javadoc tags.,5,2,,,,,,,,,
,Test,3,2,annotator2,CG-FS,5532,https://github.com/square/retrofit/commit/9fd4efb16c021df0d94a7dab3d23b24d4188787a,GOAL: Update Javadoc to correct annotation @Path instead of @Part.,GOAL: Update the Javadoc for addPathParam to reference the @Path annotation (retrofit.http.Path) instead of the incorrect @Part annotation.,5,2,,,,,,,,,
,Test,3,2,annotator1,CG-FS,5744,https://github.com/square/retrofit/commit/8ed51663314976594f4d4dfb8aa142e887fb8041,"GOAL: Fix style nits per review.
NEED: To address the reviewer's request","GOAL: Consolidate the @SuppressWarnings(""unchecked"") annotations onto the same line as each test method declaration in RestAdapterTest to fix style nits per review.",5,2,1,5,,,,,,,
,Test,3,2,annotator2,CG-FS,6844,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,GOAL: Remove experimental doc for EventListener.,"GOAL: Remove the “unstable preview”/experimental API warnings from EventListener and its Factory interface documentation.  
NEED: The EventListener API hasn’t changed recently, and retaining the experimental warnings made it awkward to adopt downstream.",5,3,1,5,,,,,,,
,Test,3,2,resolved,CG-FS,2001,https://github.com/junit-team/junit4/commit/cec4a6baf600b8dee3d1318c242a67b56874288a,,"GOAL: Add a flag for whether or not to run children in parallel.  
NEED: This is a step towards a more general delegation-based solution.",1,5,1,5,,,1,5,1,1,1
,Test,3,2,annotator1,CG-FS,7022,https://github.com/square/okhttp/commit/cdc48ba8b0e4bdfccc208985bfef200220096d9d,GOAL: Implement IOException instead of Throwable in EventListener API,"GOAL: Switch the EventListener API (and its implementations and tests) to use IOException instead of Throwable for all failure callbacks.

NEED: Align EventListener with OkHttp’s Callback.onFailure signature by restricting failure parameters to IOExceptions—which represent network I/O errors—and avoid the overly broad Throwable type that could mask unchecked exceptions (e.g., listener NPEs) and confuse failure semantics.",5,2,1,5,,,,,,,
,Test,3,2,annotator2,CG-FS,5851,https://github.com/square/okhttp/commit/40a683203d29228bac0516fd0f63c86eb8bf49a3,GOAL: Move osgi tests to Junit 5.,GOAL: Migrate OSGi tests from JUnit 4 to JUnit 5 by replacing org.junit.Before/Test imports and annotations with org.junit.jupiter.api.BeforeEach/Test.,5,2,,,,,,,,,
1,Test,3,2,annotator2,CG-FS,7143,https://github.com/square/okhttp/commit/caec3c711887b16852c9a4b1bd6d795f3f1b9ca4,"GOAL: Fix the CertificateChainCleanerTest for Java 9 by using a TrustManager created using SslClient.
NEED: Avoid a dependency on JDK versions lower than 9 by using a TrustManager created using SslClient.","GOAL: Fix CertificateChainCleanerTest for Java 9 by replacing Platform.get().trustManager((SSLSocketFactory)) with a TrustManager obtained from a new SslClient.Builder().build().  
NEED: On JDK 9+, calling clientBuilder.sslSocketFactory(SSLSocketFactory) via Platform.trustManager throws UnsupportedOperationException, so using SslClient’s built-in TrustManager avoids this unsupported API and prevents the test from failing.",5,2,5,2,,,,,,,
1,Test,3,2,annotator2,CG-FS,7488,https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7,"GOAL: Remove the old SSL protocol method.
NEED: As this is an obscure API, no one uses it.","GOAL: Remove the deprecated SSL protocol method (getSslProtocol) and its supporting tlsVersionJavaName implementations from RecordedRequest, OkHttpClient, and Internal.  
NEED: The old SSL protocol API is obscure and unused, so it can be safely deleted.",5,3,5,1,,,,,,,
,Test,3,2,annotator2,CG-FS,7022,https://github.com/square/okhttp/commit/cdc48ba8b0e4bdfccc208985bfef200220096d9d,GOAL: Implement IOException instead of Throwable in EventListener API,"GOAL: Switch the EventListener API (and its implementations and tests) to use IOException instead of Throwable for all failure callbacks.

NEED: Align EventListener with OkHttp’s Callback.onFailure signature by restricting failure parameters to IOExceptions—which represent network I/O errors—and avoid the overly broad Throwable type that could mask unchecked exceptions (e.g., listener NPEs) and confuse failure semantics.",5,1,1,5,,,,,,,
1,Test,3,2,resolved,CG-FS,2669,https://github.com/apache/dubbo/commit/5576991be387d00fa707655b0a0de0010b1f13a7,"GOAL: Revert the change introduced in pull request #5814, which tried to prevent the DubboShutdownHook.destroyAll() method from being called twice when using Spring.
NEED: The previous fix worked when using spring. But it may not work properly when using the raw Dubbo API, for example, using ServiceConfig or ReferenceConfig directly. So this reversion is needed to apply a different solution.","GOAL: Revert the change from PR #5814 (commit 5194791f…) that prevented DubboShutdownHook.destroyAll from being invoked twice, restoring its invocation before the started/destroyed checks in DubboBootstrap.destroy.  
NEED: for compatibility purpose",4,2,2,1,,,2.666666667,1.333333333,4.666666667,3.393939394,3.830845771
,Test,3,2,annotator2,CG-FS,8834,https://github.com/spring-projects/spring-boot/commit/e0a061707e01ef32da5d8f574b8a3ccf8b83dcd9,GOAL: Fix the checkstyle header violation.,GOAL: Fix a Checkstyle header violation by adding a blank line before the package declaration in BomPluginIntegrationTests.java.,5,2,,,,,,,,,
,Test,3,2,annotator1,CG-FS,12420,https://github.com/spring-projects/spring-boot/commit/02a1c435874fa8ed72db227b3bd911d079fc7cee,GOAL: Fix tests.,"GOAL: Fix tests by adding a JerseyApplicationPath bean, updating the import and test method, and asserting that under Jersey the ServletEndpointRegistrar uses “/jersey/actuator” as its base path.",5,2,,,,,,,,,
1,Test,3,2,annotator2,CG-FS,8204,https://github.com/square/okhttp/commit/08bc3c8808ec4495a1284ed6eb2325d44b435d33,"GOAL: Modify MockWebServer to indicate which NPN protocols to use by introducing the setNpnProtocols method and providing tests & guidance for running benchmarks with attention to NPN configuration.
NEED: Enables switching the priority, or provides a more stable experience when using MWS to test software that doesn't use OkHttpClient.","GOAL: Expose a new MockWebServer.setNpnProtocols API to let users specify the ordered list of NPN protocols for incoming HTTPS connections (ignored if NPN is disabled), update MockWebServer.processConnection, benchmarks and tests to use this configured list, and add instructions for running benchmarks that respect NPN configuration.

NEED: Align MockWebServer with OkHttpClient in NPN protocol selection so users can adjust protocol priority and achieve more stable testing when using MockWebServer to test clients other than OkHttpClient.

ALTERNATIVES: Could have simply always advertised the full set of NPN protocols—relying on client-server negotiation to pick the correct one—since supporting the complete set is usually acceptable.",5,3,5,2,1,5,,,,,
,Test,3,2,annotator2,CG-FS,12420,https://github.com/spring-projects/spring-boot/commit/02a1c435874fa8ed72db227b3bd911d079fc7cee,GOAL: Fix tests.,"GOAL: Fix tests by adding a JerseyApplicationPath bean, updating the import and test method, and asserting that under Jersey the ServletEndpointRegistrar uses “/jersey/actuator” as its base path.",5,2,,,,,,,,,
,Test,3,2,resolved,CG-FS,2922,https://github.com/apache/dubbo/commit/87547793e0530aabdf429218629def9001347252,"GOAL: Handle the cases if the parameter is null by adding a condition.
NEED: NullPointException would appear if Parameters is null.","GOAL: Ensure `ConfigCenterConfig.parameters` is never null by initializing it when absent and directly merging registry parameters into it.  
NEED: Prevent `NullPointerException` in `useRegistryForConfigIfNecessary` (e.g., calling `cc.getParameters().putAll(...)`) observed in 2.7.4-release demos when `ConfigCenterConfig.parameters` is null.  
ALTERNATIVES: Restrict `useRegistryForConfigIfNecessary` to run only when the registry protocol is Zookeeper and no config center is explicitly specified.",4,2,4,2,1,5,2,2.5,3.5,2.545454545,2.873134328
,Test,3,2,annotator1,CG-FS,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,"GOAL: Disable Log4J2’s shutdown hook by default in Spring Boot's SpringBootConfigurationFactory by using a subclass of the DefaultConfiguration to set the value isShutdownHookEnabled to false.
NEED: Exiting JVM creates a race condition between logging during application context being closed and Log4J2 being shut down because Log4J2 registers a shutdown hook by default. So, Log4j2 shuts down before it prints the last messages during graceful shutdown of the Spring Boot application.
ALTERNATIVES: Mimicking the implementation of the logback logging system can solve the problem because it will stop and reset the context before loading the default Spring Boot configuration. Doing the same for log4j2 should also remove the shutdown action. Another alternative would be to set the `log4j.shutdownHookEnabled` system property to `false` very early in the application.","GOAL: Customize SpringBootConfigurationFactory to produce a custom DefaultConfiguration subclass that prevents logger warnings from being printed when the application first starts and disables Log4J2’s shutdown hook by default (by setting isShutdownHookEnabled to false).

NEED: Log4J2’s default shutdown hook can race with Spring Boot’s application‐context shutdown—when the JVM is exiting, log4j2 may shut down before final messages are printed, causing lost logs—and disabling the hook aligns with the logging.register-shutdown-hook property, which defaults to false.

ALTERNATIVES: Other solutions considered included subclassing DefaultConfiguration to disable the shutdown hook, adding shutdownHook=""disable"" to built-in Log4J2 XML configurations, setting the log4j.shutdownHookEnabled system property to false early, using SimpleLogger, mimicking Logback’s stop/reset context approach (or ensuring log4j2’s hook completes before Spring’s), or otherwise altering XML or context-shutdown ordering.",5,1,5,1,5,2,,,,,
1,Test,3,2,annotator2,CG-FS,9867,https://github.com/spring-projects/spring-boot/commit/a5b27789c0bcc7ee65e798be68dbb44ba0e2d05b,"GOAL: Document how to use DataNeo4jTest with reactive access because DataNeo4jTest does not support transactional tests with a reactive setup. For keeping transactional tests,  add a note in the Javadoc that the user can annotate a given test class with `@Transactional(propagation = NOT_SUPPORTED)` to disable transactional test support.
NEED: DataNeo4jTest with reactive setup encountered failures because the Test context framework does not have support for `@Test` rollback semantics and a reactive transaction manager.
ALTERNATIVES: Removing @Transactional entirely from DataNeo4jTest could solve the problem.","GOAL: Document how to use @DataNeo4jTest with reactive access by clarifying that transactional tests aren’t supported in the reactive style and must be disabled via @Transactional(propagation = Propagation.NOT_SUPPORTED).

NEED: @DataNeo4jTest tests are transactional by default (with rollback semantics), but the Spring TestContext framework doesn’t support reactive transaction managers or rollback for reactive Neo4j access, causing transaction exceptions when running reactive tests.

ALTERNATIVES: The team considered introducing a dedicated @ReactiveDataNeo4jTest (as in SDN Rx), removing @Transactional from @DataNeo4jTest (breaking change), switching tests to @SpringBootTest, or supporting Propagation.NEVER to disable transactions; they ultimately chose to retain @Transactional and document how to disable it per test.",4,1,5,1,5,2,,,,,
,Test,3,2,annotator2,CG-FS,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,"GOAL: Disable Log4J2’s shutdown hook by default in Spring Boot's SpringBootConfigurationFactory by using a subclass of the DefaultConfiguration to set the value isShutdownHookEnabled to false.
NEED: Exiting JVM creates a race condition between logging during application context being closed and Log4J2 being shut down because Log4J2 registers a shutdown hook by default. So, Log4j2 shuts down before it prints the last messages during graceful shutdown of the Spring Boot application.
ALTERNATIVES: Mimicking the implementation of the logback logging system can solve the problem because it will stop and reset the context before loading the default Spring Boot configuration. Doing the same for log4j2 should also remove the shutdown action. Another alternative would be to set the `log4j.shutdownHookEnabled` system property to `false` very early in the application.","GOAL: Customize SpringBootConfigurationFactory to produce a custom DefaultConfiguration subclass that prevents logger warnings from being printed when the application first starts and disables Log4J2’s shutdown hook by default (by setting isShutdownHookEnabled to false).

NEED: Log4J2’s default shutdown hook can race with Spring Boot’s application‐context shutdown—when the JVM is exiting, log4j2 may shut down before final messages are printed, causing lost logs—and disabling the hook aligns with the logging.register-shutdown-hook property, which defaults to false.

ALTERNATIVES: Other solutions considered included subclassing DefaultConfiguration to disable the shutdown hook, adding shutdownHook=""disable"" to built-in Log4J2 XML configurations, setting the log4j.shutdownHookEnabled system property to false early, using SimpleLogger, mimicking Logback’s stop/reset context approach (or ensuring log4j2’s hook completes before Spring’s), or otherwise altering XML or context-shutdown ordering.",5,1,5,2,5,2,,,,,
,Test,3,2,resolved,CG-FS,3153,https://github.com/apache/dubbo/commit/5e6cbbe56820206b5d6a54eff8fdaaedab335840,GOAL: Add a condition to check if the path is null before calling the rest server.,GOAL: Check for null contextPath in RestProtocol.getContextPath before matching the interface key or trimming trailing slashes; return an empty string if the path is null.,4,3,,,,,4,3,3,3.428571429,3.387096774
1,Test,3,2,annotator2,CG-FS,14552,https://github.com/spring-projects/spring-boot/commit/978f80122b9138f5606bd9e33597807b90129d61,"GOAL: Polish code.
NEED: Remove unnecessary package.","GOAL: Polish LoggingApplicationListener so that debug mode properly logs web and SQL related loggers by replacing the Optional.ofNullable(...).orElse(...) pattern with Map.getOrDefault, removing the unused Optional import, and updating the tests to use TestPropertySourceUtils.addInlinedPropertiesToEnvironment and LogFactory.getInstance for retrieving loggers.

NEED: With --debug, initializeLogLevel treated the literal group names “web” and “sql” as logger names instead of expanding them to their constituent loggers (e.g. org.hibernate.SQL), so those weren’t set to DEBUG, and the earlier Optional-based null handling was unnecessary.",4,1,3,5,,,,,,,
,Test,3,2,annotator1,CG-FS,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,"GOAL: Update MavenSettings to configure its FileProfileActivator with a PathTransformer.
NEED: Fix NullPointerException so that Spring Boot can create the app.
ALTERNATIVES: Delete old maven `~/.m2/settings.xml` as a workaround.","GOAL: Update MavenSettings to configure its FileProfileActivator with a DefaultPathTranslator to fix its handling of file-activated profiles (previously used with no PathTranslator) and enhance its failure reporting by including any exception stack traces when determining active profiles.  

NEED: Without a PathTranslator, FileProfileActivator threw a NullPointerException during profile activation, and that NPE wasn’t included in the “Failed to determine active profiles” message—making it hard to diagnose settings.xml failures (e.g. Spring Boot CLI in Grails couldn’t read ~/.m2/settings.xml and just reported “at null” with filtered stack traces).  

ALTERNATIVES: As a temporary workaround users deleted their old ~/.m2/settings.xml, and developers considered simply reporting more details from the ModelProblemCollector instead of improving the exception handling and messaging.",4,2,4,3,5,2,,,,,
1,Test,3,2,annotator2,CG-FS,25555,https://github.com/spring-projects/spring-boot/commit/3eb5c348fb93a416d5dcd0003d3273570a217589,"GOAL: Align test with Spring MVC's internals
NEED: The Spring MVC's internals have been updated before so that the interceptors field that was originally used before, instead of handlerInterceptors, can be used again.","GOAL: Align the test with Spring MVC’s internals once again by updating the reflected field name.  
NEED: Spring MVC’s internals have reverted to using the “interceptors” field (instead of “handlerInterceptors”), so the test must reference “interceptors” again.",5,2,5,1,,,,,,,
,Test,3,2,resolved,CG-FS,3412,https://github.com/apache/dubbo/commit/8f7b0c35938f12db8b075db87f9eeefb26c951d2,"GOAL: Terminate service when the Tomcat server fails to start by setting org.apache.catalina.startup.EXIT_ON_INIT_FAILURE to true.
NEED: Although Tomcat can fail to start, e.g., a socket binding error, it does not throw an exception. As a result, services that failed are still registered to the service registry, which is unexpected.","GOAL: Set the system property `org.apache.catalina.startup.EXIT_ON_INIT_FAILURE` to `true` before calling tomcat.start(), so Tomcat will throw an exception and terminate on initialization failures rather than silently continue.

NEED: By default, Tomcat skips throwing on startup errors (e.g., socket binding failures) because `EXIT_ON_INIT_FAILURE` is unset, causing Tomcat-based HTTP services to be registered unexpectedly even though the server failed to start.",5,2,5,1,,,5,1.333333333,4.666666667,4.827586207,4.799054374
,Test,3,2,resolved,CG-FS,3544,https://github.com/apache/dubbo/commit/b5408b752631644d5934971f4ba11d165c776536,GOAL: Ensure exceptions thrown by onResponse or onError are properly handled.,"GOAL: Support handling exceptions thrown in onResponse or onError by registering each whenCompleteWithContext callback as a new AsyncRpcResult—mirroring CompletionStage semantics (each callback registration generates a new stage whose status is determined by the original)—subscribing it to the returned future, updating ProtocolFilterWrapper to chain the returned result and remove internal try-catch so callback exceptions propagate, and capture and restore the current RpcContext before executing callbacks.

NEED: RpcContext may already have been changed when a callback runs (for example, if the same thread services another RPC), so the current RpcContext instance must be preserved and restored before invoking callbacks.

ALTERNATIVES: If bridging status between filters proves to have no significant performance drop, consider reverting to commit https://github.com/apache/dubbo/pull/4127.",5,3,1,5,1,5,1.363636364,4.090909091,1.909090909,1.590909091,1.684491979
,Test,3,2,resolved,CG-FS,3645,https://github.com/apache/dubbo/commit/cad253a0d745204c617df007cd8239305a53173f,GOAL: Extract a method to cache the default extension names if they exist.,GOAL: Extract the logic for extracting and caching the default extension name into a new cacheDefaultExtensionName() method and invoke it at the start of loadExtensionClasses().,4,2,,,,,4,2,4,4,4
1,Test,3,2,resolved,CG-FS,3990,https://github.com/apache/dubbo/commit/7edb71c06ee2208d0772331ad010b3147279d99d,GOAL: To fix the compilation problem.,"GOAL: Fix compilation problem by updating NopDynamicConfiguration to match its superclass’s API—importing ConfigurationListener, adjusting the getInternalProperty signature, and adding stub methods addTargetListener and createTargetConfigListener.",5,2,,,,,5,2,4,4.444444444,4.390243902
,Test,3,2,resolved,CG-FS,4081,https://github.com/apache/dubbo/commit/692dbdf82ecc6f81ee0d15816276bf8184d0bd3f,GOAL: Resolve merge conflicts in the AbstractDirectory.java file.,GOAL: Solve merge conflicts manually.,4,1,,,,,4,1,5,4.444444444,4.591836735
1,Test,3,2,annotator1,CG-FS,7488,https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7,"GOAL: Remove the old SSL protocol method.
NEED: As this is an obscure API, no one uses it.","GOAL: Remove the deprecated SSL protocol method (getSslProtocol) and its supporting tlsVersionJavaName implementations from RecordedRequest, OkHttpClient, and Internal.  
NEED: The old SSL protocol API is obscure and unused, so it can be safely deleted.",5,3,5,1,,,,,,,
